issuer,set_year,bond_name,bond_code,issue_date,bond_type,bond_type_en,tenor_label,coupon_pct,amount_yi,new_amount_yi,refinance_amount_yi,swap_amount_yi
宁波市,2026,2026年宁波市地方政府再融资一般债券（一期）,2605555,2026-05-22,一般债券,general,7年,1.65,101.24,0.0,101.24,0.0
新疆维吾尔自治区,2026,2026年新疆维吾尔自治区政府一般债券（六期）,2605557,2026-05-22,一般债券,general,3年,1.34,3.85,3.85,0.0,0.0
深圳市,2026,2026年深圳市政府专项债券（十五期）,2605540,2026-05-21,专项债券,special,30年,2.45,7.8,7.8,0.0,0.0
深圳市,2026,2026年深圳市政府专项债券（十四期）,2605539,2026-05-21,专项债券,special,30年,2.45,6.96,6.96,0.0,0.0
新疆生产建设兵团,2026,2026年新疆维吾尔自区（新疆生产建设兵团）专项债券（二期）,2605570,2026-05-21,专项债券,special,20年,2.4,27.06,27.06,0.0,0.0
新疆生产建设兵团,2026,2026年新疆维吾尔自区（新疆生产建设兵团）一般债券（一期）,2605567,2026-05-21,一般债券,general,7年,1.66,21.34,21.34,0.0,0.0
新疆生产建设兵团,2026,2026年新疆维吾尔自区（新疆生产建设兵团）一般债券（二期）,2605568,2026-05-21,一般债券,general,15年,2.22,14.28,14.28,0.0,0.0
深圳市,2026,2026年深圳市政府再融资一般债券（一期）,2605542,2026-05-21,一般债券,general,10年,1.8,8.1,0.0,8.1,0.0
深圳市,2026,2026年深圳市政府再融资专项债券（二期）,2605543,2026-05-21,专项债券,special,10年,1.8,47.96,0.0,47.96,0.0
深圳市,2026,2026年深圳市政府专项债券（十期）,2605535,2026-05-21,专项债券,special,10年,1.8,4.85,4.85,0.0,0.0
深圳市,2026,2026年深圳市政府专项债券（十一期）,2605536,2026-05-21,专项债券,special,15年,2.17,15.44,15.44,0.0,0.0
深圳市,2026,2026年深圳市政府专项债券（十二期）,2605537,2026-05-21,专项债券,special,20年,2.4,62.98,62.98,0.0,0.0
浙江省,2026,2026年浙江省地方政府再融资一般债券（六期）,2605545,2026-05-21,一般债券,general,10年,1.8,121.91,0.0,121.91,0.0
深圳市,2026,2026年深圳市政府专项债券（十三期）,2605538,2026-05-21,专项债券,special,20年,2.39,8.53,8.53,0.0,0.0
浙江省,2026,2026年浙江省其他项目收益专项债券（十一期）--2026年浙江省政府专项债券（二十期）,2605553,2026-05-21,专项债券,special,30年,2.43,35.95,35.95,0.0,0.0
浙江省,2026,2026年浙江省其他项目收益专项债券（十期）--2026年浙江省政府专项债券（十九期）,2605552,2026-05-21,专项债券,special,20年,2.37,59.53,59.53,0.0,0.0
浙江省,2026,2026年浙江省其他项目收益专项债券（九期）--2026年浙江省政府专项债券（十八期）,2605551,2026-05-21,专项债券,special,10年,1.8,10.94,10.94,0.0,0.0
浙江省,2026,2026年浙江省收费公路专项债券（三期）--2026年浙江省政府专项债券（十七期）,2605550,2026-05-21,专项债券,special,15年,2.12,12.6,12.6,0.0,0.0
浙江省,2026,2026年浙江省土地储备专项债券（二期）--2026年浙江省政府专项债券（十六期）,2605549,2026-05-21,专项债券,special,5年,1.51,13.71,13.71,0.0,0.0
浙江省,2026,2026年浙江省地方政府再融资专项债券（十一期）,2605548,2026-05-21,专项债券,special,5年,1.51,23.05,0.0,23.05,0.0
浙江省,2026,2026年浙江省地方政府再融资专项债券（十期）,2605547,2026-05-21,专项债券,special,3年,1.34,15.16,0.0,15.16,0.0
浙江省,2026,2026年浙江省地方政府再融资专项债券（九期）,2605546,2026-05-21,专项债券,special,3年,1.34,18.4,0.0,18.4,0.0
深圳市,2026,2026年深圳市政府专项债券（十六期）,2605541,2026-05-21,专项债券,special,10年,1.8,8.38,8.38,0.0,0.0
河南省,2026,2026年河南省棚改专项债券（九期）――2026年河南省政府专项债券（三十一期）,235990,2026-05-20,专项债券,special,10年,1.8,13.5,13.5,0.0,0.0
河南省,2026,2026年河南省政府一般债券（六期）,235983,2026-05-20,一般债券,general,10年,1.8,28.52,28.52,0.0,0.0
河南省,2026,2026年河南省政府专项债券（二十六期）,235985,2026-05-20,专项债券,special,20年,2.4,12.36,12.36,0.0,0.0
河南省,2026,2026年河南省政府再融资专项债券（十二期）――2026年河南省政府专项债券（三十三期）,235992,2026-05-20,专项债券,special,10年,1.8,1.36,0.0,1.36,0.0
河南省,2026,2026年河南省政府再融资专项债券（十一期）――2026年河南省政府专项债券（三十二期）,235991,2026-05-20,专项债券,special,15年,2.17,81.83,0.0,81.83,0.0
河南省,2026,2026年河南省政府再融资一般债券（五期）――2026年河南省政府一般债券（七期）,235984,2026-05-20,一般债券,general,7年,1.67,163.28,0.0,163.28,0.0
河南省,2026,2026年河南省棚改专项债券（八期）――2026年河南省政府专项债券（三十期）,235989,2026-05-20,专项债券,special,7年,1.67,9.43,9.43,0.0,0.0
河南省,2026,2026年河南省棚改专项债券（七期）――2026年河南省政府专项债券（二十九期）,235988,2026-05-20,专项债券,special,5年,1.51,15.34,15.34,0.0,0.0
河南省,2026,2026年河南省政府专项债券（二十八期）,235987,2026-05-20,专项债券,special,30年,2.44,57.9,57.9,0.0,0.0
河南省,2026,2026年河南省政府专项债券（二十七期）,235986,2026-05-20,专项债券,special,15年,2.18,9.47,9.47,0.0,0.0
内蒙古自治区,2026,2026年内蒙古自治区政府再融资一般债券（三期）,2605531,2026-05-20,一般债券,general,10年,1.8,144.99,0.0,144.99,0.0
青海省,2026,2026年青海省政府专项债券（三期）,2605519,2026-05-19,专项债券,special,7年,1.67,2.58,2.58,0.0,0.0
青海省,2026,2026年青海省政府再融资一般债券（一期）,2605520,2026-05-19,一般债券,general,7年,1.67,141.18,0.0,141.18,0.0
青海省,2026,2026年青海省政府再融资专项债券（二期）,2605521,2026-05-19,专项债券,special,7年,1.67,9.8,0.0,9.8,0.0
青海省,2026,2026年青海省政府一般债券（二期）,2605518,2026-05-19,一般债券,general,7年,1.67,16.0,16.0,0.0,0.0
贵州省,2026,2026年贵州省地方政府再融资一般债券（三期）,2605544,2026-05-19,一般债券,general,7年,1.67,249.83,0.0,249.83,0.0
陕西省,2026,2026年陕西省地方政府再融资一般债券（三期）,2605533,2026-05-18,一般债券,general,10年,1.85,107.29,0.0,107.29,0.0
陕西省,2026,2026年陕西省地方政府再融资专项债券（六期）,2605534,2026-05-18,专项债券,special,15年,2.23,0.3,0.0,0.3,0.0
宁夏回族自治区,2026,2026年宁夏回族自治区政府再融资一般债券（二期）,2605490,2026-05-15,一般债券,general,7年,1.68,11.86,0.0,11.86,0.0
宁夏回族自治区,2026,2026年宁夏回族自治区城乡发展专项债券（七期） —2026年宁夏回族自治区政府专项债券（九期）,2605487,2026-05-15,专项债券,special,15年,2.22,1.2,1.2,0.0,0.0
宁夏回族自治区,2026,2026年宁夏回族自治区城乡发展专项债券（六期） —2026年宁夏回族自治区政府专项债券（八期）,2605486,2026-05-15,专项债券,special,10年,1.86,2.45,2.45,0.0,0.0
宁夏回族自治区,2026,2026年宁夏回族自治区城乡发展专项债券（九期） —2026年宁夏回族自治区政府专项债券（十一期）,2605489,2026-05-15,专项债券,special,30年,2.48,6.33,6.33,0.0,0.0
宁夏回族自治区,2026,2026年宁夏回族自治区城乡发展专项债券（八期） —2026年宁夏回族自治区政府专项债券（十期）,2605488,2026-05-15,专项债券,special,20年,2.43,7.16,7.16,0.0,0.0
宁夏回族自治区,2026,2026年宁夏回族自治区政府再融资专项债券（三期）,2605491,2026-05-15,专项债券,special,10年,1.86,18.9,0.0,18.9,0.0
云南省,2026,2026年云南省地方政府再融资专项债券（六期）,2605523,2026-05-15,专项债券,special,7年,1.68,70.0,0.0,70.0,0.0
云南省,2026,2026年云南省地方政府再融资专项债券（九期）,2605526,2026-05-15,专项债券,special,30年,2.47,50.0,0.0,50.0,0.0
云南省,2026,2026年云南省地方政府再融资专项债券（八期）,2605525,2026-05-15,专项债券,special,15年,2.2,34.9,0.0,34.9,0.0
云南省,2026,2026年云南省地方政府再融资专项债券（七期）,2605524,2026-05-15,专项债券,special,10年,1.86,70.0,0.0,70.0,0.0
云南省,2026,2026年云南省地方政府再融资一般债券（四期）,2605522,2026-05-15,一般债券,general,5年,1.53,186.5,0.0,186.5,0.0
河北省,2026,2026年河北省政府再融资专项债券（七期）—2026年河北省政府专项债券（十九期）,2605530,2026-05-15,专项债券,special,10年,1.86,78.51,0.0,78.51,0.0
河北省,2026,2026年河北省政府再融资一般债券（六期）—2026年河北省政府一般债券（七期）,2605529,2026-05-15,一般债券,general,10年,1.85,44.44,0.0,44.44,0.0
河南省,2026,2026年河南省政府再融资专项债券（八期）――2026年河南省政府专项债券（二十三期）,199624,2026-05-14,专项债券,special,15年,2.23,2.44,0.0,2.44,0.0
河南省,2026,2026年河南省政府再融资专项债券（十期）――2026年河南省政府专项债券（二十五期）,199626,2026-05-14,专项债券,special,30年,2.46,112.71,0.0,112.71,0.0
河南省,2026,2026年河南省政府再融资专项债券（九期）――2026年河南省政府专项债券（二十四期）,199625,2026-05-14,专项债券,special,15年,2.18,140.12,0.0,140.12,0.0
河南省,2026,2026年河南省政府专项债券（二十二期）,199623,2026-05-14,专项债券,special,20年,2.42,4.08,4.08,0.0,0.0
厦门市,2026,2026年厦门市地方政府再融资专项债券（二期）,2605527,2026-05-14,专项债券,special,20年,2.4,16.75,0.0,16.75,0.0
厦门市,2026,2026年厦门市地方政府再融资一般债券（二期）,2605528,2026-05-14,一般债券,general,10年,1.81,2.0,0.0,2.0,0.0
湖北省,2026,2026年湖北省政府专项债券（二十二期）,235977,2026-05-12,专项债券,special,20年,2.41,36.57,36.57,0.0,0.0
湖北省,2026,2026年湖北省政府再融资专项债券（十期）,235982,2026-05-12,专项债券,special,15年,2.2,148.7,0.0,148.7,0.0
湖北省,2026,2026年湖北省政府再融资专项债券（九期）,235981,2026-05-12,专项债券,special,20年,2.42,60.5,0.0,60.5,0.0
湖北省,2026,2026年湖北省政府再融资一般债券（四期）,235980,2026-05-12,一般债券,general,7年,1.69,81.0,0.0,81.0,0.0
湖北省,2026,2026年湖北省政府专项债券（二十三期）,235978,2026-05-12,专项债券,special,30年,2.47,20.38,20.38,0.0,0.0
湖北省,2026,2026年湖北省政府再融资一般债券（三期）,235979,2026-05-12,一般债券,general,5年,1.54,100.91,0.0,100.91,0.0
辽宁省,2026,2026年辽宁省地方政府再融资一般债券（五期）,809338,2026-05-12,一般债券,general,10年,1.86,30.39,0.0,30.39,0.0
辽宁省,2026,2026年辽宁省政府专项债券（七期）,809339,2026-05-12,专项债券,special,15年,2.25,1.4,1.4,0.0,0.0
辽宁省,2026,2026年辽宁省地方政府再融资专项债券（六期）,809342,2026-05-12,专项债券,special,20年,2.45,16.29,0.0,16.29,0.0
辽宁省,2026,2026年辽宁省政府专项债券（八期）,809340,2026-05-12,专项债券,special,20年,2.45,25.96,25.96,0.0,0.0
辽宁省,2026,2026年辽宁省地方政府再融资专项债券（七期）,809343,2026-05-12,专项债券,special,30年,2.48,55.37,0.0,55.37,0.0
辽宁省,2026,2026年辽宁省政府专项债券（九期）,809341,2026-05-12,专项债券,special,30年,2.49,6.46,6.46,0.0,0.0
新疆维吾尔自治区,2026,2026年新疆维吾尔自治区政府一般债券（五期）,2605514,2026-05-11,一般债券,general,7年,1.69,6.28,6.28,0.0,0.0
新疆维吾尔自治区,2026,2026年新疆维吾尔自治区政府专项债券（十三期）,2605516,2026-05-11,专项债券,special,15年,2.23,3.41,3.41,0.0,0.0
新疆维吾尔自治区,2026,2026年新疆维吾尔自治区政府专项债券（十二期）,2605515,2026-05-11,专项债券,special,10年,1.81,1.16,1.16,0.0,0.0
新疆维吾尔自治区,2026,2026年新疆维吾尔自治区政府专项债券（十四期）,2605517,2026-05-11,专项债券,special,20年,2.41,4.0,4.0,0.0,0.0
重庆市,2026,2026年重庆市政府专项债券（十二期）,2605507,2026-05-08,专项债券,special,20年,2.45,12.73,12.73,0.0,0.0
重庆市,2026,2026年重庆市政府一般债券（二期）,2605505,2026-05-08,一般债券,general,7年,1.68,9.0,9.0,0.0,0.0
重庆市,2026,2026年重庆地方政府再融资一般债券（四期）,2605509,2026-05-08,一般债券,general,3年,1.34,25.69,0.0,25.69,0.0
重庆市,2026,2026年重庆地方政府再融资一般债券（五期）,2605510,2026-05-08,一般债券,general,7年,1.68,61.3,0.0,61.3,0.0
福建省,2026,2026年福建省政府专项债券（五期）,2605513,2026-05-08,专项债券,special,5年,1.53,66.84,66.84,0.0,0.0
重庆市,2026,2026年重庆地方政府再融资专项债券（九期）,2605512,2026-05-08,专项债券,special,20年,2.44,148.67,0.0,148.67,0.0
重庆市,2026,2026年重庆地方政府再融资专项债券（八期）,2605511,2026-05-08,专项债券,special,15年,2.24,63.0,0.0,63.0,0.0
重庆市,2026,2026年重庆市政府专项债券（十三期）,2605508,2026-05-08,专项债券,special,30年,2.49,9.17,9.17,0.0,0.0
重庆市,2026,2026年重庆市政府专项债券（十一期）,2605506,2026-05-08,专项债券,special,15年,2.26,5.44,5.44,0.0,0.0
青岛市,2026,2026年青岛市政府再融资一般债券（四期）,235964,2026-05-06,一般债券,general,5年,1.53,29.0,0.0,29.0,0.0
青岛市,2026,2026年青岛市政府再融资一般债券（六期）,235966,2026-05-06,一般债券,general,10年,1.86,31.7,0.0,31.7,0.0
青岛市,2026,2026年青岛市政府再融资一般债券（五期）,235965,2026-05-06,一般债券,general,7年,1.68,14.0,0.0,14.0,0.0
吉林省,2026,2026年吉林省政府专项债券（六期）,2605481,2026-04-29,专项债券,special,20年,2.45,9.68,9.68,0.0,0.0
陕西省,2026,2026年陕西省政府一般债券（四期）,235956,2026-04-29,一般债券,general,10年,1.86,12.83,12.83,0.0,0.0
陕西省,2026,2026年陕西省政府专项债券（九期）,235962,2026-04-29,专项债券,special,20年,2.44,2.5,2.5,0.0,0.0
陕西省,2026,2026年陕西省政府专项债券（八期）,235961,2026-04-29,专项债券,special,20年,2.43,6.3,6.3,0.0,0.0
陕西省,2026,2026年陕西省政府专项债券（七期）,235960,2026-04-29,专项债券,special,20年,2.44,16.35,16.35,0.0,0.0
陕西省,2026,2026年陕西省政府专项债券（六期）,235959,2026-04-29,专项债券,special,10年,1.86,1.4,1.4,0.0,0.0
陕西省,2026,2026年陕西省政府专项债券（五期）,235958,2026-04-29,专项债券,special,7年,1.68,4.0,4.0,0.0,0.0
陕西省,2026,2026年陕西省地方政府再融资专项债券（五期）,235963,2026-04-29,专项债券,special,30年,2.46,29.92,0.0,29.92,0.0
陕西省,2026,2026年陕西省政府专项债券（四期）,235957,2026-04-29,专项债券,special,5年,1.53,1.4,1.4,0.0,0.0
